City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
459,Pendleton,US,2022-09-03 02:08:02,45.6721,-118.7886,98.56,20,0,13.8,clear sky
460,Carutapera,BR,2022-09-03 02:09:34,-1.195,-46.02,77.0,86,1,6.2,clear sky
461,Malakal,SS,2022-09-03 02:09:35,9.5334,31.6605,70.57,98,100,8.72,moderate rain
462,Aksarka,RU,2022-09-03 02:09:35,66.5606,67.7975,44.26,88,100,23.89,light rain
463,Abalak,RU,2022-09-03 02:09:35,58.1286,68.5944,59.92,85,100,6.58,overcast clouds
464,Karoi,ZW,2022-09-03 02:09:35,-16.8099,29.6925,55.65,64,100,5.14,overcast clouds
465,Kieta,PG,2022-09-03 02:09:36,-6.2167,155.6333,84.38,68,100,3.91,overcast clouds
466,Yaan,NG,2022-09-03 02:09:36,7.3833,8.5667,67.87,96,88,1.95,overcast clouds
467,Aguimes,ES,2022-09-03 02:09:36,27.9054,-15.4461,72.23,69,0,18.41,clear sky
468,Gadsden,US,2022-09-03 02:09:37,34.0143,-86.0066,80.56,83,0,4.61,clear sky
469,Mecca,SA,2022-09-03 02:07:46,21.4267,39.8261,87.03,45,3,1.99,clear sky
470,Barahona,DO,2022-09-03 02:09:37,18.2085,-71.1008,80.19,81,7,2.68,clear sky
471,Pacifica,US,2022-09-03 02:08:14,37.6138,-122.4869,77.05,84,20,18.41,mist
472,Bontang,ID,2022-09-03 02:08:07,0.1333,117.5,81.77,80,100,5.44,light rain
473,Usinsk,RU,2022-09-03 02:09:37,65.9939,57.5281,43.66,99,100,6.69,light rain
474,Oranjemund,NA,2022-09-03 02:09:38,-28.55,16.4333,50.14,81,0,4.5,clear sky
475,Kendari,ID,2022-09-03 02:09:38,-3.945,122.4989,82.0,80,47,2.82,scattered clouds
476,Digoin,FR,2022-09-03 02:09:38,46.4812,3.9795,60.89,96,7,0.0,mist
477,Togul,RU,2022-09-03 02:09:39,53.465,85.9128,51.55,66,25,4.05,scattered clouds
478,Arti,RU,2022-09-03 02:09:39,56.4234,58.5328,45.45,72,0,6.4,clear sky
479,Vestmannaeyjar,IS,2022-09-03 02:09:39,63.4427,-20.2734,52.23,78,2,5.86,clear sky
480,Ucluelet,CA,2022-09-03 02:09:23,48.9329,-125.5528,61.09,89,40,7.9,scattered clouds
481,Medicine Hat,CA,2022-09-03 02:09:39,50.0501,-110.6683,80.22,31,0,1.01,clear sky
482,Lagoa,PT,2022-09-03 02:09:40,39.05,-27.9833,70.41,74,28,11.48,scattered clouds
483,Requena,ES,2022-09-03 02:09:40,39.4883,-1.1004,67.78,30,21,5.37,few clouds
484,Gao,ML,2022-09-03 02:09:40,16.6362,1.637,87.15,47,98,6.71,overcast clouds
485,Skibbereen,IE,2022-09-03 02:09:40,51.55,-9.2667,49.1,80,100,6.51,overcast clouds
486,Parambu,BR,2022-09-03 02:09:41,-6.2111,-40.6944,71.46,49,1,5.1,clear sky
487,Chicla,PE,2022-09-03 02:09:41,-11.705,-76.2686,45.45,66,81,4.72,broken clouds
488,Dalbandin,PK,2022-09-03 02:09:41,28.8947,64.4101,83.12,12,0,2.51,clear sky
489,Vancouver,CA,2022-09-03 02:05:00,49.2497,-123.1193,76.96,65,33,4.0,scattered clouds
490,Saint-Pierre,RE,2022-09-03 02:09:42,-21.3393,55.4781,66.9,77,75,8.05,broken clouds
491,Mandera,KE,2022-09-03 02:09:42,3.9366,41.867,72.86,59,39,14.36,scattered clouds
492,Sapouy,BF,2022-09-03 02:09:43,11.5544,-1.7736,71.85,94,100,1.59,moderate rain
493,Isangel,VU,2022-09-03 02:09:44,-19.55,169.2667,77.76,58,99,11.18,overcast clouds
494,Bousse,BF,2022-09-03 02:09:44,12.6606,-1.8922,71.19,93,100,2.62,moderate rain
495,Rosarito,MX,2022-09-03 02:07:27,32.3333,-117.0333,86.23,68,4,4.38,clear sky
496,Zalantun,CN,2022-09-03 02:09:44,48.0,122.7167,82.02,26,92,6.8,overcast clouds
497,Okha,RU,2022-09-03 02:09:45,53.5739,142.9478,65.08,65,9,13.73,clear sky
498,Fujin,CN,2022-09-03 02:09:45,47.26,132.0322,72.72,52,7,6.69,clear sky
499,Bogande,BF,2022-09-03 02:09:45,12.9714,-0.1436,71.73,94,100,6.08,overcast clouds
500,Hambantota,LK,2022-09-03 02:10:47,6.1241,81.1185,79.36,78,96,14.52,overcast clouds
501,Ossora,RU,2022-09-03 02:10:47,59.2353,163.0719,62.87,69,13,3.8,few clouds
502,Caucaia,BR,2022-09-03 02:10:47,-3.7361,-38.6531,79.03,77,75,19.57,broken clouds
503,Cairns,AU,2022-09-03 02:10:48,-16.9167,145.7667,82.11,74,75,8.05,broken clouds
504,Nioro,GM,2022-09-03 02:10:48,13.35,-15.75,72.0,96,100,6.78,overcast clouds
505,Svetlaya,RU,2022-09-03 02:10:48,46.5389,138.3297,69.87,51,0,5.44,clear sky
506,Taltal,CL,2022-09-03 02:10:49,-25.4,-70.4833,61.12,51,0,5.17,clear sky
507,Kushiro,JP,2022-09-03 02:10:49,42.975,144.3747,67.14,74,99,5.39,overcast clouds
508,Kharsawan,IN,2022-09-03 02:10:49,22.8,85.8333,80.24,86,100,3.42,overcast clouds
509,Guayaramerin,BO,2022-09-03 02:10:49,-10.8368,-65.3614,77.11,34,55,1.05,broken clouds
510,Mackay,AU,2022-09-03 02:10:50,-21.15,149.2,71.69,64,64,12.21,broken clouds
511,Ambam,CM,2022-09-03 02:10:50,2.3833,11.2833,65.66,99,70,2.8,broken clouds
512,Boende,CD,2022-09-03 02:10:50,-0.2167,20.8667,67.28,97,100,1.5,overcast clouds
513,Coahuayana,MX,2022-09-03 02:10:51,18.7333,-103.6833,80.37,86,99,2.66,overcast clouds
514,Harbour Breton,CA,2022-09-03 02:10:51,47.4833,-55.7983,64.62,87,0,3.33,clear sky
515,Bang Saphan,TH,2022-09-03 02:10:51,11.2126,99.5117,84.27,74,99,4.63,overcast clouds
516,Timbiqui,CO,2022-09-03 02:10:52,2.7717,-77.6654,75.54,94,99,2.13,light rain
517,Carhuamayo,PE,2022-09-03 02:10:52,-10.9167,-76.0333,35.6,82,74,2.98,broken clouds
518,Sagua La Grande,CU,2022-09-03 02:10:52,22.8067,-80.0756,79.79,81,33,7.96,scattered clouds
519,Bitung,ID,2022-09-03 02:10:53,1.4451,125.1824,85.05,70,99,8.41,overcast clouds
520,Piacabucu,BR,2022-09-03 02:10:53,-10.4056,-36.4344,72.27,86,61,8.93,broken clouds
521,Makokou,GA,2022-09-03 02:10:53,0.5738,12.8642,68.45,98,100,2.93,overcast clouds
522,Tias,ES,2022-09-03 02:10:53,28.9611,-13.645,71.28,83,20,6.91,few clouds
523,Uglovskoye,RU,2022-09-03 02:10:54,51.3557,80.1942,63.1,67,90,7.4,overcast clouds
524,Huarmey,PE,2022-09-03 02:10:54,-10.0681,-78.1522,62.01,80,46,9.33,scattered clouds
525,Sur,OM,2022-09-03 02:10:54,22.5667,59.5289,80.35,70,2,9.35,clear sky
526,Buloh Kasap,MY,2022-09-03 02:10:54,2.5536,102.764,81.75,81,54,5.14,broken clouds
527,Mandalgovi,MN,2022-09-03 02:10:55,45.7625,106.2708,62.1,46,54,7.25,broken clouds
528,Portland,US,2022-09-03 02:07:39,45.5234,-122.6762,84.87,51,100,5.99,smoke
529,Kaili,ID,2022-09-03 02:10:55,-3.4626,120.2147,78.94,66,86,4.07,overcast clouds
530,Tuatapere,NZ,2022-09-03 02:10:56,-46.1333,167.6833,45.64,77,84,16.89,broken clouds
531,Sorland,NO,2022-09-03 02:10:56,67.667,12.6934,51.66,63,31,8.05,scattered clouds
532,Birao,CF,2022-09-03 02:10:56,10.2849,22.7882,70.07,99,100,4.88,overcast clouds
533,Aranos,NA,2022-09-03 02:10:58,-24.1333,19.1167,61.54,27,1,8.23,clear sky
534,Carlagan,PH,2022-09-03 02:10:58,14.975,122.0456,83.88,75,100,15.43,heavy intensity rain
535,Koltsovo,RU,2022-09-03 02:10:58,54.9376,83.1825,49.37,58,50,7.14,scattered clouds
536,Krasnoselkup,RU,2022-09-03 02:10:58,65.7,82.4667,45.48,63,100,7.92,overcast clouds
537,Beya,RU,2022-09-03 02:10:59,53.0533,90.9139,49.3,77,100,3.0,overcast clouds
538,Seymchan,RU,2022-09-03 02:10:59,62.8833,152.4333,63.09,38,100,2.93,overcast clouds
539,Troitskoye,RU,2022-09-03 02:10:59,52.9821,84.6757,53.8,67,6,5.21,clear sky
540,Goulburn,AU,2022-09-03 02:11:00,-34.75,149.7167,50.14,57,94,15.75,overcast clouds
541,Hoyanger,NO,2022-09-03 02:12:01,61.2204,6.0749,53.55,87,97,1.36,overcast clouds
542,Concepcion Del Oro,MX,2022-09-03 02:12:01,24.6333,-101.4167,70.68,47,89,13.78,overcast clouds
543,North Bend,US,2022-09-03 02:12:02,43.4065,-124.2243,64.24,90,100,5.75,overcast clouds
544,Tokoroa,NZ,2022-09-03 02:12:02,-38.2333,175.8667,55.94,76,100,10.0,moderate rain
545,Chiredzi,ZW,2022-09-03 02:12:02,-21.05,31.6667,53.92,64,0,1.59,clear sky
546,Kiama,AU,2022-09-03 02:12:02,-34.6833,150.8667,58.48,88,100,3.0,overcast clouds
547,Suhut,TR,2022-09-03 02:12:03,38.5311,30.5458,66.25,59,0,2.39,clear sky
548,Diego De Almagro,CL,2022-09-03 02:12:03,-26.3667,-70.05,52.83,34,0,0.89,clear sky
549,Labuhan,ID,2022-09-03 02:12:03,-6.8844,112.2051,85.78,58,29,9.26,scattered clouds
550,Rudnyy,KZ,2022-09-03 02:12:04,52.9594,63.1206,70.03,48,64,6.58,broken clouds
551,Reyes,BO,2022-09-03 02:12:04,-14.3167,-67.3833,75.16,69,72,5.59,broken clouds
552,Jaru,BR,2022-09-03 02:12:04,-10.4389,-62.4664,85.14,28,26,2.28,scattered clouds
553,Milton,US,2022-09-03 02:07:27,34.1322,-84.3007,76.01,93,100,4.45,overcast clouds
554,West Des Moines,US,2022-09-03 02:10:49,41.572,-93.7453,83.34,70,20,8.05,few clouds
555,Nhulunbuy,AU,2022-09-03 02:12:05,-12.2333,136.7667,77.61,73,100,17.27,overcast clouds
556,Kargil,IN,2022-09-03 02:12:05,34.5667,76.1,57.96,48,87,3.83,overcast clouds
557,Soderhamn,SE,2022-09-03 02:12:06,61.3037,17.0592,43.95,72,100,3.89,overcast clouds
558,Bubaque,GW,2022-09-03 02:12:07,11.2833,-15.8333,78.06,80,99,6.91,moderate rain
559,Atikokan,CA,2022-09-03 02:12:07,48.7555,-91.6216,59.09,58,42,8.72,scattered clouds
560,Sokolo,ML,2022-09-03 02:12:07,14.7328,-6.1219,71.62,86,100,20.27,overcast clouds
561,Mahuva,IN,2022-09-03 02:12:08,21.0914,71.7622,81.88,84,3,6.06,clear sky
562,Barmer,IN,2022-09-03 02:12:08,25.75,71.3833,82.31,69,62,8.48,broken clouds
563,San Ramon,US,2022-09-03 02:10:32,37.7799,-121.978,86.83,59,0,10.36,clear sky
564,Mayo,US,2022-09-03 02:12:08,38.8876,-76.5119,77.95,76,66,1.01,broken clouds
565,Rumford,US,2022-09-03 02:07:17,44.5537,-70.5509,58.3,91,1,2.21,clear sky
566,Komatipoort,ZA,2022-09-03 02:12:09,-25.4332,31.9548,59.67,51,0,5.1,clear sky
567,Khani,GE,2022-09-03 02:12:09,41.9563,42.9566,65.77,39,54,6.87,broken clouds
568,Urk,NL,2022-09-03 02:12:09,52.6625,5.6014,62.96,62,67,14.72,broken clouds
569,Swan Hill,AU,2022-09-03 02:12:09,-35.3378,143.5544,58.35,47,3,14.79,clear sky
570,Ponta Delgada,PT,2022-09-03 02:12:10,37.7333,-25.6667,71.51,83,20,5.75,few clouds
571,Deniliquin,AU,2022-09-03 02:12:10,-35.5333,144.9667,56.97,44,0,10.18,clear sky
572,Nouadhibou,MR,2022-09-03 02:12:10,20.931,-17.0347,80.58,74,84,5.75,broken clouds
573,Aitape,PG,2022-09-03 02:12:11,-3.1374,142.3475,86.2,64,18,7.18,few clouds
574,Hovd,MN,2022-09-03 02:12:11,48.0056,91.6419,65.23,30,40,0.78,scattered clouds
575,Sarakhs,IR,2022-09-03 02:12:13,36.5449,61.1577,73.18,14,0,7.29,clear sky
576,Merauke,ID,2022-09-03 02:12:13,-8.4667,140.3333,82.47,72,27,10.27,scattered clouds
577,Gerash,IR,2022-09-03 02:12:13,27.6652,54.1371,81.7,55,99,1.97,overcast clouds
578,Nurota,UZ,2022-09-03 02:12:14,40.5614,65.6886,72.86,18,0,6.71,clear sky
579,Armidale,AU,2022-09-03 02:11:31,-30.5167,151.65,45.0,94,100,6.82,light rain
580,Manuk Mangkaw,PH,2022-09-03 02:12:14,4.8,119.85,83.52,72,100,5.19,overcast clouds
581,Olinda,BR,2022-09-03 02:12:14,-8.0089,-34.8553,76.73,69,75,11.5,broken clouds
582,Tagusao,PH,2022-09-03 02:12:15,9.1924,117.8141,85.3,72,99,5.88,overcast clouds
583,The Valley,AI,2022-09-03 02:12:15,18.217,-63.0578,82.26,79,72,19.39,broken clouds
584,Palembang,ID,2022-09-03 02:12:15,-2.9167,104.7458,78.89,89,40,3.44,scattered clouds
585,Qandala,SO,2022-09-03 02:12:16,11.472,49.8728,85.35,65,37,3.31,scattered clouds
586,Beidao,CN,2022-09-03 02:12:16,34.5686,105.8933,60.93,92,100,5.93,overcast clouds
587,Vostok,RU,2022-09-03 02:13:17,46.4856,135.8833,70.29,44,0,2.75,clear sky
588,Fare,PF,2022-09-03 02:13:18,-16.7,-151.0167,78.71,67,0,20.36,clear sky
589,Vila Velha,BR,2022-09-03 02:13:08,-20.3297,-40.2925,71.55,77,40,5.75,scattered clouds
590,Karasjok,NO,2022-09-03 02:13:18,69.4719,25.5112,40.62,89,100,7.9,overcast clouds
591,Aldan,RU,2022-09-03 02:13:18,58.6031,125.3894,48.51,55,11,8.23,few clouds
592,Benalla,AU,2022-09-03 02:13:18,-36.55,145.9833,55.85,51,0,4.09,clear sky
593,Charleston,US,2022-09-03 02:11:33,32.7766,-79.9309,79.02,93,0,5.75,clear sky
594,Nizhniy Kuranakh,RU,2022-09-03 02:13:19,58.8353,125.4869,51.6,55,11,6.13,few clouds
595,Tebingtinggi,ID,2022-09-03 02:13:19,3.3285,99.1625,76.78,89,100,2.66,overcast clouds
596,Broken Hill,AU,2022-09-03 02:12:18,-31.95,141.4333,53.29,38,0,23.11,clear sky
597,Dhidhdhoo,MV,2022-09-03 02:13:19,6.8833,73.1,80.65,80,37,18.41,scattered clouds
598,Atambua,ID,2022-09-03 02:13:20,-9.1061,124.8925,85.06,50,1,3.29,clear sky
599,Bereda,ES,2022-09-03 02:13:20,43.2686,-7.5406,51.42,100,20,1.32,few clouds
600,Parkes,AU,2022-09-03 02:13:20,-33.1333,148.1833,61.36,47,87,1.99,overcast clouds
601,Yeppoon,AU,2022-09-03 02:13:21,-23.1333,150.7333,69.58,77,100,12.48,overcast clouds
602,Isiro,CD,2022-09-03 02:13:21,2.7739,27.616,62.08,99,100,2.55,overcast clouds
603,Chibombo,ZM,2022-09-03 02:13:21,-14.6569,28.0706,60.08,50,99,5.99,overcast clouds
604,Poum,NC,2022-09-03 02:13:22,-20.2333,164.0167,75.47,68,74,21.23,broken clouds
605,Ternate,ID,2022-09-03 02:13:22,0.8,127.4,83.88,71,80,1.05,broken clouds
606,Kathmandu,NP,2022-09-03 02:12:06,27.7167,85.3167,71.82,94,75,2.3,broken clouds
607,Eucaliptus,BO,2022-09-03 02:13:23,-17.5833,-67.5167,44.89,67,96,12.93,overcast clouds
608,Aykhal,RU,2022-09-03 02:13:24,66.0,111.5,35.26,99,100,15.93,light snow
609,Sangar,RU,2022-09-03 02:13:24,63.9242,127.4739,48.31,72,33,8.01,scattered clouds
610,Nipawin,CA,2022-09-03 02:13:24,53.3668,-104.0009,60.84,63,0,5.75,clear sky
611,Yanam,IN,2022-09-03 02:13:24,16.7333,82.2167,84.02,76,13,1.52,few clouds
612,Meulaboh,ID,2022-09-03 02:13:25,4.1363,96.1285,77.47,84,100,3.44,overcast clouds
613,Longview,US,2022-09-03 02:13:25,32.5007,-94.7405,80.85,85,40,6.91,scattered clouds
614,Uvat,RU,2022-09-03 02:13:25,59.1433,68.8953,57.29,92,100,4.99,overcast clouds
615,Kampot,KH,2022-09-03 02:13:26,10.6167,104.1833,86.05,72,100,4.99,overcast clouds
616,Bojnurd,IR,2022-09-03 02:13:26,37.4747,57.329,53.55,32,0,4.61,clear sky
617,Sivaki,RU,2022-09-03 02:12:13,52.6333,126.75,64.31,63,70,6.87,broken clouds
618,Fereydunshahr,IR,2022-09-03 02:13:26,32.941,50.121,54.63,21,0,4.56,clear sky
619,San Cristobal,VE,2022-09-03 02:13:27,7.7669,-72.225,69.98,98,66,1.9,broken clouds
620,Skjervoy,NO,2022-09-03 02:13:27,70.0311,20.9714,46.4,73,52,5.82,broken clouds
621,Xixiang,CN,2022-09-03 02:13:27,35.1628,112.865,77.67,57,100,0.51,moderate rain
622,College,US,2022-09-03 02:13:27,64.8569,-147.8028,63.59,56,75,6.91,broken clouds
623,Marienburg,PL,2022-09-03 02:13:28,54.0359,19.0266,52.57,74,21,6.08,few clouds
624,College Place,US,2022-09-03 02:13:28,46.0493,-118.3883,99.55,34,0,9.22,clear sky
625,Zhanaozen,KZ,2022-09-03 02:13:29,43.3,52.8,79.59,15,0,10.04,clear sky
626,Ahipara,NZ,2022-09-03 02:13:29,-35.1667,173.1667,60.3,68,100,11.48,overcast clouds
627,Tskaltubo,GE,2022-09-03 02:13:29,42.3254,42.5979,72.54,94,0,1.14,clear sky
628,Gagarin,RU,2022-09-03 02:13:29,55.5529,34.9954,36.48,95,8,6.85,clear sky
629,Sanchor,IN,2022-09-03 02:13:30,24.7553,71.7722,83.53,67,22,5.86,few clouds
630,Wels,AT,2022-09-03 02:13:30,48.1667,14.0333,54.88,87,56,2.3,broken clouds
631,Muzhi,RU,2022-09-03 02:13:30,65.3667,64.6667,46.36,97,100,12.41,overcast clouds
632,Tevriz,RU,2022-09-03 02:13:31,57.509,72.4042,60.33,67,100,8.99,overcast clouds
633,Naryan-Mar,RU,2022-09-03 02:13:31,67.6713,53.087,40.33,96,100,18.75,light rain
634,Ereymentau,KZ,2022-09-03 02:14:32,51.6199,73.1033,73.83,32,87,8.34,overcast clouds
635,Port Shepstone,ZA,2022-09-03 02:14:33,-30.7414,30.455,66.94,85,60,26.62,broken clouds
636,Makinsk,KZ,2022-09-03 02:14:33,52.6292,70.4169,69.76,34,10,9.4,clear sky
637,Jibuti,DJ,2022-09-03 02:14:33,11.5,42.5,79.92,71,38,7.4,scattered clouds
638,Masumbwe,TZ,2022-09-03 02:14:33,-3.6333,32.1833,70.48,49,100,5.5,overcast clouds
639,Ginda,IN,2022-09-03 02:14:34,30.6945,78.4932,66.42,91,96,0.85,overcast clouds
640,Korem,ET,2022-09-03 02:14:34,12.5058,39.5228,56.14,71,98,2.15,overcast clouds
641,Muros,ES,2022-09-03 02:14:34,42.7762,-9.0603,53.83,91,2,4.18,clear sky
642,Rapla,EE,2022-09-03 02:14:35,59.0072,24.7928,49.71,68,95,3.49,overcast clouds
643,Mitsamiouli,KM,2022-09-03 02:14:35,-11.3847,43.2844,73.49,77,0,1.45,clear sky
644,Nerchinskiy Zavod,RU,2022-09-03 02:14:35,51.3088,119.61,72.14,34,78,6.89,broken clouds
645,Destin,US,2022-09-03 02:14:35,30.3935,-86.4958,85.96,77,0,9.22,clear sky
646,Hualmay,PE,2022-09-03 02:14:36,-11.0964,-77.6139,60.73,79,18,7.99,few clouds
647,Appingedam,NL,2022-09-03 02:14:36,53.3217,6.8583,60.98,68,91,4.0,overcast clouds
648,Homer,US,2022-09-03 02:14:36,59.6425,-151.5483,57.09,75,75,6.91,broken clouds
649,Elat,IL,2022-09-03 02:14:37,29.5581,34.9482,85.84,54,0,10.36,clear sky
650,Wuwei,CN,2022-09-03 02:14:37,37.9281,102.6414,71.76,23,99,9.78,overcast clouds
651,Pacora,PA,2022-09-03 02:14:37,9.0833,-79.2833,79.21,94,40,2.3,scattered clouds
652,Fort Nelson,CA,2022-09-03 02:14:39,58.8053,-122.7002,71.19,49,75,3.44,broken clouds
653,Mkokotoni,TZ,2022-09-03 02:14:39,-5.8767,39.2547,72.63,83,87,8.08,light rain
654,Alexandria,EG,2022-09-03 02:14:39,31.2156,29.9553,73.94,70,0,7.78,clear sky
655,Namatanai,PG,2022-09-03 02:14:39,-3.6667,152.4333,85.15,61,4,9.33,clear sky
656,Shitkino,RU,2022-09-03 02:14:40,56.3703,98.3543,43.16,89,94,10.4,overcast clouds
657,Morant Bay,JM,2022-09-03 02:14:40,17.8815,-76.4093,80.22,81,60,7.7,broken clouds
658,Alenquer,BR,2022-09-03 02:14:40,-1.9417,-54.7383,81.03,64,98,3.47,overcast clouds
659,Gwadar,PK,2022-09-03 02:14:40,25.1216,62.3254,78.91,84,71,6.2,broken clouds
660,Lulea,SE,2022-09-03 02:14:29,65.5842,22.1547,46.47,76,75,10.36,broken clouds
661,Oum Hadjer,TD,2022-09-03 02:14:41,13.2954,19.6966,77.94,79,100,10.38,overcast clouds
662,Wamba,NG,2022-09-03 02:14:41,8.9333,8.6,67.26,96,96,2.71,overcast clouds
663,Rodrigues Alves,BR,2022-09-03 02:14:41,-7.738,-72.6509,80.65,45,32,0.67,scattered clouds
664,Dawei,MM,2022-09-03 02:14:42,14.0833,98.2,82.09,85,100,0.72,overcast clouds
665,Seminole,US,2022-09-03 02:14:42,28.7086,-81.2081,82.11,87,0,1.01,clear sky
666,Chizhou,CN,2022-09-03 02:14:42,30.6578,117.4831,74.19,67,76,8.16,broken clouds
667,Winnemucca,US,2022-09-03 02:14:43,40.973,-117.7357,93.25,10,0,6.91,clear sky
668,Port Macquarie,AU,2022-09-03 02:14:43,-31.4333,152.9167,57.09,94,75,14.97,light rain
669,Mahon,ES,2022-09-03 02:14:43,39.8885,4.2658,75.76,88,0,2.3,clear sky
670,Bindura,ZW,2022-09-03 02:14:45,-17.3019,31.3306,53.13,70,97,0.85,overcast clouds
671,Salinas,US,2022-09-03 02:14:45,36.6777,-121.6555,74.41,66,0,14.97,clear sky
672,Kupang,ID,2022-09-03 02:14:45,-10.1667,123.5833,86.81,58,3,8.84,clear sky
673,Dicabisagan,PH,2022-09-03 02:14:45,17.0818,122.4157,82.15,75,100,4.54,overcast clouds
674,Curvelo,BR,2022-09-03 02:14:46,-18.7564,-44.4308,64.6,36,0,2.64,clear sky
675,Constantine,DZ,2022-09-03 02:14:46,36.365,6.6147,74.61,43,0,2.3,clear sky
676,Kilindoni,TZ,2022-09-03 02:14:46,-7.9139,39.6668,74.71,75,41,13.8,scattered clouds
677,Umm Lajj,SA,2022-09-03 02:14:47,25.0213,37.2685,83.66,80,97,3.76,overcast clouds
678,Solok,ID,2022-09-03 02:14:47,-0.7918,100.6593,72.55,98,100,4.34,overcast clouds
679,Medvedovskaya,RU,2022-09-03 02:14:47,45.4531,39.0258,69.17,43,2,14.43,clear sky
680,Toora-Khem,RU,2022-09-03 02:15:49,52.4675,96.11,50.86,65,38,11.88,scattered clouds
681,Chingirlau,KZ,2022-09-03 02:15:49,51.095,54.0814,60.04,51,0,7.87,clear sky
682,Caaguazu,PY,2022-09-03 02:15:49,-25.45,-56.0167,59.86,85,100,8.99,overcast clouds
683,Whitehorse,CA,2022-09-03 02:13:46,60.7161,-135.0538,57.97,59,100,18.41,overcast clouds
684,Salym,RU,2022-09-03 02:15:50,60.0625,71.4789,53.55,80,100,9.75,overcast clouds
685,Brigantine,US,2022-09-03 02:15:50,39.4101,-74.3646,74.01,81,0,4.0,clear sky
686,Hami,CN,2022-09-03 02:15:50,42.8,93.45,78.19,15,6,4.41,clear sky
687,Kerman,IR,2022-09-03 02:15:50,30.2832,57.0788,51.66,24,0,4.61,clear sky
688,Leo,BF,2022-09-03 02:14:56,11.1,-2.1,71.06,94,100,3.71,light rain
689,Muskegon,US,2022-09-03 02:15:36,43.3,-86.1334,75.06,78,75,4.61,broken clouds
690,Peniche,PT,2022-09-03 02:15:51,39.3558,-9.3811,65.28,90,100,11.27,overcast clouds
691,Pochutla,MX,2022-09-03 02:15:51,15.7432,-96.4661,76.82,93,100,3.29,overcast clouds
